NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(hpa)	Absolute Pressure(hpa)	Wind Speed(km/h)	Gust(km/h)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
169	3/08/2016 12:13:31 AM	30	18.1	74	16.6	92	1002.0	1007.6	0.0	0.0	W	15.3	16.6	0.00	0.30	0.30	0.30	0.30
170	3/08/2016 12:43:31 AM	30	17.7	73	16.4	93	1001.7	1007.3	0.0	0.0	W	15.3	16.4	0.00	0.30	0.30	0.30	0.30
171	3/08/2016 1:13:31 AM	30	17.6	74	16.5	94	1002.1	1007.7	0.0	1.1	W	15.6	16.5	0.00	0.30	0.30	0.30	0.30
172	3/08/2016 1:43:31 AM	30	17.7	77	16.5	90	1002.3	1007.9	1.1	2.5	NW	14.9	16.5	0.60	0.90	0.90	0.90	0.90
173	3/08/2016 2:13:31 AM	30	17.4	75	16.0	92	1001.8	1007.4	0.0	1.1	N	14.7	16.0	1.80	2.10	2.10	2.10	2.10
174	3/08/2016 2:43:31 AM	30	17.1	75	15.8	92	1001.5	1007.1	0.0	1.1	S	14.5	15.8	1.20	2.10	2.10	2.10	2.10
175	3/08/2016 3:13:31 AM	30	16.7	76	15.8	91	1001.4	1007.0	0.0	1.1	NE	14.4	15.8	0.00	2.10	2.10	2.10	2.10
176	3/08/2016 3:43:31 AM	30	16.3	76	15.5	91	1001.4	1007.0	1.1	3.6	NW	14.1	15.5	0.30	2.40	2.40	2.40	2.40
177	3/08/2016 4:13:31 AM	30	15.8	77	15.2	91	1001.0	1006.6	0.0	1.1	SW	13.8	15.2	0.30	2.40	2.40	2.40	2.40
178	3/08/2016 4:43:31 AM	30	15.8	77	14.8	91	1001.2	1006.8	1.1	5.0	S	13.4	14.8	0.00	2.40	2.40	2.40	2.40
179	3/08/2016 5:13:31 AM	30	15.5	77	14.9	88	1001.3	1006.9	1.1	1.1	NWW	12.9	14.9	0.00	2.40	2.40	2.40	2.40
180	3/08/2016 5:43:31 AM	30	15.4	75	14.3	88	1001.6	1007.2	1.1	3.6	NW	12.4	14.3	0.00	2.40	2.40	2.40	2.40
181	3/08/2016 6:13:31 AM	30	15.3	76	14.8	83	1001.6	1007.2	1.1	3.6	S	12.0	14.8	0.00	2.40	2.40	2.40	2.40
182	3/08/2016 6:43:31 AM	30	15.1	75	15.0	80	1001.7	1007.3	1.1	6.1	SW	11.6	15.0	0.00	2.40	2.40	2.40	2.40
183	3/08/2016 7:13:31 AM	30	15.1	74	15.2	78	1001.8	1007.4	2.5	8.6	NW	11.4	15.2	0.00	2.40	2.40	2.40	2.40
184	3/08/2016 7:43:31 AM	30	15.2	74	15.5	74	1002.5	1008.1	0.0	2.5	SW	10.9	15.5	0.00	2.40	2.40	2.40	2.40
185	3/08/2016 8:13:31 AM	30	15.5	73	16.4	70	1002.8	1008.4	0.0	1.1	NWW	10.9	16.4	0.00	2.40	2.40	2.40	2.40
186	3/08/2016 8:43:31 AM	30	16.2	70	17.0	65	1002.9	1008.5	1.1	2.5	NW	10.4	17.0	0.00	2.40	2.40	2.40	2.40
187	3/08/2016 9:13:31 AM	30	16.4	70	17.9	65	1002.7	1008.3	0.0	2.5	SE	11.3	17.9	0.00	2.40	2.40	2.40	2.40
188	3/08/2016 9:43:31 AM	30	17.1	65	17.7	59	1002.6	1008.2	1.1	3.6	SW	9.6	17.7	0.00	2.40	2.40	2.40	2.40
189	3/08/2016 10:13:31 AM	30	17.5	63	18.0	58	1002.7	1008.3	1.1	3.6	N	9.6	18.0	0.00	2.40	2.40	2.40	2.40
190	3/08/2016 10:43:31 AM	30	17.9	59	17.3	58	1003.0	1008.6	2.5	3.6	W	9.0	17.3	0.00	2.40	2.40	2.40	2.40
191	3/08/2016 11:13:31 AM	30	18.3	59	17.9	56	1002.6	1008.2	3.6	6.1	NW	9.0	17.9	0.00	2.40	2.40	2.40	2.40
192	3/08/2016 11:43:31 AM	30	19.0	55	18.5	53	1002.1	1007.7	6.1	12.2	NW	8.8	18.5	0.00	2.40	2.40	2.40	2.40
193	3/08/2016 12:13:31 PM	30	19.3	53	18.8	52	1001.8	1007.4	2.5	5.0	SW	8.8	18.8	0.00	2.40	2.40	2.40	2.40
194	3/08/2016 12:43:31 PM	30	19.9	52	20.2	46	1001.2	1006.8	3.6	6.1	S	8.2	20.2	0.00	2.40	2.40	2.40	2.40
195	3/08/2016 1:13:31 PM	30	20.3	48	19.9	43	1000.9	1006.5	3.6	6.1	NNW	7.0	19.9	0.00	2.40	2.40	2.40	2.40
196	3/08/2016 1:43:31 PM	30	20.4	44	20.3	41	1000.7	1006.3	5.0	12.2	NW	6.6	20.3	0.00	2.40	2.40	2.40	2.40
197	3/08/2016 2:13:31 PM	30	20.3	43	20.1	41	1000.9	1006.5	3.6	6.1	NWW	6.5	20.1	0.00	2.40	2.40	2.40	2.40
198	3/08/2016 2:43:31 PM	30	20.4	43	21.5	36	1000.6	1006.2	3.6	7.2	N	5.8	21.5	0.00	2.40	2.40	2.40	2.40
199	3/08/2016 3:13:31 PM	30	20.1	43	18.9	45	1000.7	1006.3	3.6	7.2	E	6.7	18.9	0.00	2.40	2.40	2.40	2.40
200	3/08/2016 3:43:31 PM	30	20.1	42	18.2	45	1000.9	1006.5	2.5	6.1	W	6.1	18.2	0.00	2.40	2.40	2.40	2.40
201	3/08/2016 4:13:31 PM	30	28.0	25	17.4	45	1001.3	1006.9	7.2	17.3	NW	5.4	16.6	0.00	2.40	2.40	2.40	2.40
202	3/08/2016 4:43:31 PM	30	26.9	25	18.2	45	1001.5	1007.1	3.6	8.6	NW	6.1	18.2	0.00	2.40	2.40	2.40	2.40
203	3/08/2016 5:13:31 PM	30	22.7	30	15.8	51	1001.8	1007.4	7.2	12.2	N	5.7	15.0	0.00	2.40	2.40	2.40	2.40
204	3/08/2016 5:43:31 PM	30	18.8	40	14.9	55	1002.1	1007.7	2.5	5.0	N	6.0	14.9	0.00	2.40	2.40	2.40	2.40
205	3/08/2016 6:13:31 PM	30	16.7	45	14.5	57	1002.4	1008.0	5.0	11.2	W	6.1	14.5	0.00	2.40	2.40	2.40	2.40
206	3/08/2016 6:43:31 PM	30	15.8	50	14.1	58	1002.1	1007.7	3.6	7.2	SE	6.0	14.1	0.00	2.10	2.40	2.40	2.40
207	3/08/2016 7:13:31 PM	30	15.2	51	13.8	60	1002.4	1008.0	3.6	8.6	SW	6.2	13.8	0.00	2.10	2.40	2.40	2.40
208	3/08/2016 7:43:31 PM	30	14.7	53	13.7	61	1002.7	1008.3	0.0	2.5	W	6.3	13.7	0.00	2.10	2.40	2.40	2.40
209	3/08/2016 8:13:31 PM	30	14.3	55	13.6	62	1002.2	1007.8	2.5	5.0	SE	6.5	13.6	0.00	2.10	2.40	2.40	2.40
210	3/08/2016 8:43:31 PM	30	13.9	57	13.4	64	1002.1	1007.7	2.5	6.1	SSW	6.7	13.4	0.00	2.10	2.40	2.40	2.40
211	3/08/2016 9:13:31 PM	30	13.8	59	13.4	64	1001.7	1007.3	2.5	6.1	NW	6.7	13.4	0.00	2.10	2.40	2.40	2.40
212	3/08/2016 9:43:31 PM	30	13.7	62	13.5	66	1001.4	1007.0	5.0	11.2	NW	7.3	13.5	0.00	2.10	2.40	2.40	2.40
213	3/08/2016 10:13:31 PM	30	13.5	64	13.2	70	1001.2	1006.8	3.6	7.2	NW	7.9	13.2	0.00	2.10	2.40	2.40	2.40
214	3/08/2016 10:43:31 PM	30	13.5	67	13.3	73	1001.0	1006.6	3.6	7.2	NWW	8.6	13.3	0.00	2.10	2.40	2.40	2.40
215	3/08/2016 11:13:31 PM	30	13.4	72	12.9	78	1001.0	1006.6	2.5	5.0	N	9.2	12.9	0.00	2.10	2.40	2.40	2.40
216	3/08/2016 11:43:31 PM	30	13.1	74	12.4	83	1000.7	1006.3	3.6	5.0	NW	9.6	12.4	0.00	2.10	2.40	2.40	2.40
217	4/08/2016 12:13:31 AM	30	13.0	74	12.6	83	1000.3	1005.9	3.6	9.7	W	9.8	12.6	0.00	2.10	2.40	2.40	2.40
218	4/08/2016 12:43:31 AM	30	13.0	76	12.7	84	1000.6	1006.2	7.2	13.3	SW	10.1	11.7	0.00	2.10	2.40	2.40	2.40
219	4/08/2016 1:13:31 AM	30	13.1	76	13.0	82	1000.2	1005.8	1.1	3.6	NW	10.0	13.0	0.00	2.10	2.40	2.40	2.40
220	4/08/2016 1:43:31 AM	30	13.2	75	13.6	77	1000.1	1005.7	5.0	8.6	N	9.7	13.6	0.00	1.50	2.40	2.40	2.40
221	4/08/2016 2:13:31 AM	30	13.5	74	14.1	73	1000.0	1005.6	7.2	15.8	NW	9.4	13.2	0.00	0.30	2.40	2.40	2.40
222	4/08/2016 2:43:31 AM	30	13.6	74	13.9	75	999.8	1005.4	6.1	13.3	SW	9.6	13.9	0.00	0.30	2.40	2.40	2.40
223	4/08/2016 3:13:31 AM	30	13.9	73	14.8	71	1000.3	1005.9	6.1	9.7	NW	9.6	14.8	0.00	0.30	2.40	2.40	2.40
224	4/08/2016 3:43:31 AM	30	14.1	72	14.7	72	1000.4	1006.0	3.6	6.1	W	9.7	14.7	0.00	0.00	2.40	2.40	2.40
225	4/08/2016 4:13:31 AM	30	14.3	72	15.1	71	1001.0	1006.6	2.5	7.2	S	9.9	15.1	0.30	0.30	2.70	2.70	2.70
226	4/08/2016 4:43:31 AM	30	14.4	72	15.1	70	1001.2	1006.8	3.6	11.2	S	9.7	15.1	0.30	0.30	2.70	2.70	2.70
227	4/08/2016 5:13:31 AM	30	14.7	72	15.6	68	1002.0	1007.6	3.6	9.7	SW	9.7	15.6	0.00	0.30	2.70	2.70	2.70
228	4/08/2016 5:43:31 AM	30	15.0	70	15.7	68	1002.6	1008.2	6.1	11.2	SE	9.8	15.7	0.00	0.30	2.70	2.70	2.70
229	4/08/2016 6:13:31 AM	30	15.2	70	15.7	69	1002.9	1008.5	5.0	14.8	SW	10.0	15.7	0.00	0.30	2.70	2.70	2.70
230	4/08/2016 6:43:31 AM	30	15.2	70	15.8	70	1003.6	1009.2	3.6	11.2	NW	10.4	15.8	0.00	0.30	2.70	2.70	2.70
231	4/08/2016 7:13:31 AM	30	15.3	71	15.8	71	1004.7	1010.3	2.5	6.1	SW	10.6	15.8	0.00	0.30	2.70	2.70	2.70
232	4/08/2016 7:43:31 AM	30	15.5	71	16.3	69	1005.4	1011.0	5.0	12.2	NW	10.6	16.3	0.00	0.30	2.70	2.70	2.70
233	4/08/2016 8:13:31 AM	30	15.6	71	16.4	69	1006.4	1012.0	2.5	8.6	NE	10.7	16.4	0.00	0.30	2.70	2.70	2.70
234	4/08/2016 8:43:31 AM	30	16.2	70	17.0	68	1006.8	1012.4	3.6	7.2	E	11.1	17.0	0.00	0.30	2.70	2.70	2.70
235	4/08/2016 9:13:31 AM	30	16.8	69	18.0	64	1007.4	1013.0	2.5	8.6	S	11.1	18.0	0.00	0.30	2.70	2.70	2.70
236	4/08/2016 9:43:31 AM	30	17.9	66	19.0	58	1007.9	1013.5	2.5	5.0	S	10.6	19.0	0.00	0.30	2.70	2.70	2.70
237	4/08/2016 10:13:31 AM	30	18.4	63	18.1	61	1008.4	1014.0	2.5	6.1	W	10.5	18.1	0.00	0.30	2.70	2.70	2.70
238	4/08/2016 10:43:31 AM	30	18.6	63	18.4	60	1008.9	1014.5	3.6	6.1	NW	10.5	18.4	0.00	0.30	2.70	2.70	2.70
239	4/08/2016 11:13:31 AM	30	19.2	62	19.4	56	1008.8	1014.4	1.1	5.0	SW	10.4	19.4	0.00	0.30	2.70	2.70	2.70
240	4/08/2016 11:43:31 AM	30	20.4	57	19.8	52	1009.1	1014.7	1.1	3.6	SW	9.7	19.8	0.00	0.30	2.70	2.70	2.70
241	4/08/2016 12:13:31 PM	30	21.4	53	20.6	49	1008.7	1014.3	2.5	3.6	SWW	9.5	20.6	0.00	0.30	2.70	2.70	2.70
242	4/08/2016 12:43:31 PM	30	21.7	52	21.0	44	1008.6	1014.2	6.1	9.7	NW	8.3	21.0	0.00	0.30	2.70	2.70	2.70
243	4/08/2016 1:13:31 PM	30	21.7	51	20.7	48	1008.8	1014.4	7.2	9.7	SW	9.3	20.1	0.00	0.30	2.70	2.70	2.70
244	4/08/2016 1:43:31 PM	30	21.7	50	20.5	50	1009.0	1014.6	2.5	5.0	SWW	9.7	20.5	0.00	0.30	2.70	2.70	2.70
245	4/08/2016 2:13:31 PM	30	21.1	51	20.2	51	1009.0	1014.6	3.6	9.7	NW	9.8	20.2	0.00	0.30	2.70	2.70	2.70
246	4/08/2016 2:43:31 PM	30	21.3	50	21.4	48	1009.3	1014.9	5.0	12.2	W	10.0	21.4	0.00	0.30	2.70	2.70	2.70
247	4/08/2016 3:13:31 PM	30	21.1	51	19.8	53	1009.8	1015.4	3.6	9.7	S	10.0	19.8	0.00	0.30	2.70	2.70	2.70
248	4/08/2016 3:43:31 PM	30	20.7	52	19.8	54	1010.0	1015.6	0.0	2.5	E	10.2	19.8	0.00	0.30	2.70	2.70	2.70
249	4/08/2016 4:13:31 PM	30	20.2	53	18.3	62	1010.6	1016.2	3.6	5.0	W	10.9	18.3	0.00	0.30	2.70	2.70	2.70
250	4/08/2016 4:43:31 PM	30	19.3	56	17.8	66	1011.0	1016.6	6.1	11.2	SW	11.4	17.8	0.00	0.30	2.70	2.70	2.70
251	4/08/2016 5:13:31 PM	30	18.9	58	17.9	62	1011.5	1017.1	0.0	3.6	S	10.5	17.9	0.00	0.30	2.70	2.70	2.70
252	4/08/2016 5:43:31 PM	30	18.4	57	17.4	61	1011.8	1017.4	1.1	3.6	S	9.8	17.4	0.00	0.30	2.70	2.70	2.70
253	4/08/2016 6:13:31 PM	30	17.9	58	17.2	60	1012.4	1018.0	1.1	5.0	SSW	9.4	17.2	0.00	0.30	2.70	2.70	2.70
254	4/08/2016 6:43:31 PM	30	17.3	58	16.5	62	1012.9	1018.5	1.1	5.0	W	9.2	16.5	0.00	0.30	2.70	2.70	2.70
255	4/08/2016 7:13:31 PM	30	16.9	59	16.2	64	1013.3	1018.9	0.0	0.0	S	9.4	16.2	0.00	0.30	2.70	2.70	2.70
256	4/08/2016 7:43:31 PM	30	16.3	59	15.7	66	1013.7	1019.3	0.0	0.0	SW	9.4	15.7	0.00	0.30	2.70	2.70	2.70
257	4/08/2016 8:13:31 PM	30	15.7	61	15.6	65	1014.1	1019.7	0.0	1.1	SE	9.1	15.6	0.00	0.30	2.70	2.70	2.70
258	4/08/2016 8:43:31 PM	30	15.7	61	15.8	63	1014.3	1019.9	0.0	1.1	SW	8.8	15.8	0.00	0.30	2.70	2.70	2.70
259	4/08/2016 9:13:31 PM	30	15.6	61	15.6	63	1014.6	1020.2	2.5	6.1	SW	8.6	15.6	0.00	0.30	2.70	2.70	2.70
260	4/08/2016 9:43:31 PM	30	15.5	61	15.4	63	1014.6	1020.2	1.1	3.6	NW	8.4	15.4	0.00	0.30	2.70	2.70	2.70
261	4/08/2016 10:13:31 PM	30	15.2	61	15.2	63	1014.7	1020.3	1.1	3.6	SE	8.2	15.2	0.00	0.30	2.70	2.70	2.70
262	4/08/2016 10:43:31 PM	30	14.9	62	14.9	63	1014.8	1020.4	2.5	5.0	SW	7.9	14.9	0.00	0.30	2.70	2.70	2.70
263	4/08/2016 11:13:31 PM	30	14.6	62	14.6	63	1014.9	1020.5	0.0	2.5	S	7.7	14.6	0.00	0.30	2.70	2.70	2.70
264	4/08/2016 11:43:31 PM	30	14.3	62	14.5	63	1014.9	1020.5	1.1	3.6	SW	7.6	14.5	0.00	0.30	2.70	2.70	2.70
265	5/08/2016 12:13:31 AM	30	14.1	62	14.3	63	1014.9	1020.5	1.1	5.0	W	7.4	14.3	0.00	0.30	2.70	2.70	2.70
266	5/08/2016 12:43:31 AM	30	14.0	62	14.1	63	1014.9	1020.5	0.0	1.1	SE	7.2	14.1	0.00	0.30	2.70	2.70	2.70
267	5/08/2016 1:13:31 AM	30	13.8	63	14.0	63	1014.7	1020.3	0.0	2.5	SSW	7.1	14.0	0.00	0.30	2.70	2.70	2.70
268	5/08/2016 1:43:31 AM	30	13.6	63	13.9	64	1014.8	1020.4	0.0	1.1	SW	7.2	13.9	0.00	0.30	2.70	2.70	2.70
269	5/08/2016 2:13:31 AM	30	13.6	63	14.0	62	1014.8	1020.4	3.6	8.6	SW	6.9	14.0	0.00	0.30	2.70	2.70	2.70
270	5/08/2016 2:43:31 AM	30	13.5	63	13.7	63	1015.0	1020.6	0.0	1.1	S	6.8	13.7	0.00	0.30	2.70	2.70	2.70
271	5/08/2016 3:13:31 AM	30	13.3	63	13.4	64	1014.9	1020.5	0.0	2.5	SW	6.7	13.4	0.00	0.30	2.70	2.70	2.70
272	5/08/2016 3:43:31 AM	30	13.1	63	13.4	65	1014.9	1020.5	5.0	7.2	S	7.0	13.4	0.00	0.30	2.70	2.70	2.70
273	5/08/2016 4:13:31 AM	30	13.0	64	13.2	67	1014.9	1020.5	2.5	6.1	N	7.2	13.2	0.00	0.00	2.70	2.70	2.70
274	5/08/2016 4:43:31 AM	30	12.8	65	13.0	69	1015.3	1020.9	3.6	6.1	S	7.5	13.0	0.00	0.00	2.70	2.70	2.70
275	5/08/2016 5:13:31 AM	30	12.6	65	12.8	70	1015.5	1021.1	3.6	7.2	W	7.5	12.8	0.00	0.00	2.70	2.70	2.70
276	5/08/2016 5:43:31 AM	30	12.6	67	12.9	70	1015.6	1021.2	3.6	7.2	SW	7.6	12.9	0.00	0.00	2.70	2.70	2.70
277	5/08/2016 6:13:31 AM	30	12.5	68	12.7	72	1016.0	1021.6	0.0	2.5	SE	7.8	12.7	0.00	0.00	2.70	2.70	2.70
278	5/08/2016 6:43:31 AM	30	12.4	68	12.6	73	1016.4	1022.0	1.1	5.0	S	7.9	12.6	0.00	0.00	2.70	2.70	2.70
279	5/08/2016 7:13:31 AM	30	12.4	69	12.8	74	1016.5	1022.1	1.1	3.6	NW	8.3	12.8	0.00	0.00	2.70	2.70	2.70
280	5/08/2016 7:43:31 AM	30	12.5	69	13.3	74	1016.7	1022.3	1.1	3.6	W	8.8	13.3	0.00	0.00	2.70	2.70	2.70
281	5/08/2016 8:13:31 AM	30	13.0	72	14.5	71	1017.0	1022.6	1.1	3.6	SSE	9.3	14.5	0.00	0.00	2.70	2.70	2.70
282	5/08/2016 8:43:31 AM	30	13.9	71	15.8	65	1017.6	1023.2	3.6	8.6	NW	9.3	15.8	0.00	0.00	2.70	2.70	2.70
283	5/08/2016 9:13:31 AM	30	15.1	68	18.1	55	1017.7	1023.3	3.6	6.1	SWW	8.9	18.1	0.00	0.00	2.70	2.70	2.70
284	5/08/2016 9:43:31 AM	30	16.3	64	18.1	55	1017.7	1023.3	5.0	8.6	W	8.9	18.1	0.00	0.00	2.70	2.70	2.70
285	5/08/2016 10:13:31 AM	30	17.7	60	18.5	54	1017.9	1023.5	5.0	8.6	S	9.0	18.5	0.00	0.00	2.70	2.70	2.70
286	5/08/2016 10:43:31 AM	30	18.9	60	19.5	52	1018.0	1023.6	6.1	11.2	W	9.4	19.5	0.00	0.00	2.70	2.70	2.70
287	5/08/2016 11:13:31 AM	30	19.9	56	19.8	52	1017.8	1023.4	2.5	6.1	SE	9.7	19.8	0.00	0.00	2.70	2.70	2.70
288	5/08/2016 11:43:31 AM	30	20.5	53	20.0	50	1017.4	1023.0	5.0	7.2	W	9.3	20.0	0.00	0.00	2.70	2.70	2.70
289	5/08/2016 12:13:31 PM	30	20.2	53	19.9	52	1017.0	1022.6	2.5	6.1	W	9.8	19.9	0.00	0.00	2.70	2.70	2.70
290	5/08/2016 12:43:31 PM	30	20.5	53	20.1	50	1016.9	1022.5	1.1	3.6	S	9.4	20.1	0.00	0.00	2.70	2.70	2.70
291	5/08/2016 1:13:31 PM	30	21.0	52	20.4	51	1016.5	1022.1	0.0	2.5	SE	10.0	20.4	0.00	0.00	2.70	2.70	2.70
292	5/08/2016 1:43:31 PM	30	20.8	53	20.1	51	1016.5	1022.1	3.6	7.2	SW	9.7	20.1	0.00	0.00	2.70	2.70	2.70
293	5/08/2016 2:13:31 PM	30	21.3	50	21.8	40	1016.4	1022.0	5.0	8.6	NE	7.6	21.8	0.00	0.00	2.70	2.70	2.70
294	5/08/2016 2:43:31 PM	30	21.5	48	21.3	46	1016.3	1021.9	1.1	2.5	E	9.2	21.3	0.00	0.00	2.70	2.70	2.70
295	5/08/2016 3:13:31 PM	30	22.1	44	21.6	39	1016.2	1021.8	2.5	5.0	NE	7.1	21.6	0.00	0.00	2.70	2.70	2.70
296	5/08/2016 3:43:31 PM	30	23.5	40	20.8	43	1016.3	1021.9	1.1	5.0	W	7.8	20.8	0.00	0.00	2.70	2.70	2.70
297	5/08/2016 4:13:31 PM	30	37.4	20	20.5	44	1015.2	1020.8	1.1	2.5	NW	7.9	20.5	0.00	0.00	2.70	2.70	2.70
298	5/08/2016 4:43:31 PM	30	43.1	12	21.9	40	1015.4	1021.0	1.1	2.5	NW	7.7	21.9	0.00	0.00	2.70	2.70	2.70
299	5/08/2016 5:13:31 PM	30	31.7	20	19.3	49	1016.8	1022.4	5.0	7.2	W	8.3	19.3	0.00	0.00	2.70	2.70	2.70
300	5/08/2016 5:43:31 PM	30	24.3	33	18.2	54	1017.5	1023.1	1.1	3.6	E	8.8	18.2	0.00	0.00	2.70	2.70	2.70
301	5/08/2016 6:13:31 PM	30	21.2	40	17.3	55	1017.9	1023.5	0.0	0.0	NEE	8.2	17.3	0.00	0.00	2.70	2.70	2.70
302	5/08/2016 6:43:31 PM	30	19.4	46	16.4	59	1018.0	1023.6	0.0	0.0	S	8.4	16.4	0.00	0.00	2.70	2.70	2.70
303	5/08/2016 7:13:31 PM	30	18.5	52	16.4	59	1018.1	1023.7	2.5	3.6	SE	8.4	16.4	0.00	0.00	2.70	2.70	2.70
304	5/08/2016 7:43:31 PM	30	17.9	51	16.4	61	1018.4	1024.0	0.0	1.1	NE	8.9	16.4	0.00	0.00	2.70	2.70	2.70
305	5/08/2016 8:13:31 PM	30	17.2	53	16.0	64	1018.7	1024.3	0.0	2.5	SSE	9.2	16.0	0.00	0.00	2.70	2.70	2.70
306	5/08/2016 8:43:31 PM	30	16.6	57	15.3	68	1018.8	1024.4	0.0	2.5	SW	9.4	15.3	0.00	0.00	2.70	2.70	2.70
307	5/08/2016 9:13:31 PM	30	15.8	61	14.7	72	1018.5	1024.1	0.0	1.1	S	9.7	14.7	0.00	0.00	2.70	2.70	2.70
308	5/08/2016 9:43:31 PM	30	15.4	62	14.6	73	1018.3	1023.9	0.0	1.1	S	9.8	14.6	0.00	0.00	2.70	2.70	2.70
309	5/08/2016 10:13:31 PM	30	15.3	63	14.3	75	1018.7	1024.3	0.0	0.0	S	9.9	14.3	0.00	0.00	2.70	2.70	2.70
310	5/08/2016 10:43:31 PM	30	14.9	65	14.1	75	1018.4	1024.0	1.1	2.5	S	9.8	14.1	0.00	0.00	2.70	2.70	2.70
311	5/08/2016 11:13:31 PM	30	14.5	66	13.8	77	1018.3	1023.9	0.0	0.0	S	9.9	13.8	0.00	0.00	2.70	2.70	2.70
312	5/08/2016 11:43:31 PM	30	14.3	68	13.9	77	1018.3	1023.9	0.0	1.1	S	10.0	13.9	0.00	0.00	2.70	2.70	2.70
313	6/08/2016 12:13:31 AM	30	14.0	70	13.8	77	1018.2	1023.8	0.0	2.5	SW	9.9	13.8	0.00	0.00	2.70	2.70	2.70
314	6/08/2016 12:43:31 AM	30	13.8	71	13.9	75	1018.1	1023.7	0.0	2.5	S	9.6	13.9	0.00	0.00	2.70	2.70	2.70
315	6/08/2016 1:13:31 AM	30	13.7	71	13.9	74	1017.7	1023.3	0.0	2.5	S	9.4	13.9	0.00	0.00	2.70	2.70	2.70
316	6/08/2016 1:43:31 AM	30	13.6	70	13.5	75	1017.5	1023.1	1.1	5.0	SW	9.2	13.5	0.00	0.00	2.70	2.70	2.70
317	6/08/2016 2:13:31 AM	30	13.3	72	13.1	76	1017.5	1023.1	1.1	2.5	E	9.0	13.1	0.00	0.00	2.70	2.70	2.70
318	6/08/2016 2:43:31 AM	30	13.1	72	12.7	78	1017.3	1022.9	0.0	0.0	SE	9.0	12.7	0.00	0.00	2.70	2.70	2.70
319	6/08/2016 3:13:31 AM	30	12.7	71	12.2	80	1017.1	1022.7	0.0	2.5	SWW	8.9	12.2	0.00	0.00	2.70	2.70	2.70
320	6/08/2016 3:43:31 AM	30	12.5	71	12.3	79	1017.0	1022.6	1.1	2.5	W	8.8	12.3	0.00	0.00	2.70	2.70	2.70
321	6/08/2016 4:13:31 AM	30	12.3	72	12.2	79	1016.9	1022.5	0.0	1.1	S	8.7	12.2	0.00	0.00	2.70	2.70	2.70
322	6/08/2016 4:43:31 AM	30	12.2	73	12.3	79	1016.8	1022.4	1.1	2.5	S	8.8	12.3	0.00	0.00	2.70	2.70	2.70
323	6/08/2016 5:13:31 AM	30	12.2	74	12.8	76	1017.1	1022.7	1.1	3.6	SW	8.7	12.8	0.00	0.00	2.70	2.70	2.70
324	6/08/2016 5:43:31 AM	30	12.2	73	12.5	77	1017.2	1022.8	1.1	2.5	SWW	8.6	12.5	0.00	0.00	2.70	2.70	2.70
325	6/08/2016 6:13:31 AM	30	12.1	74	12.5	78	1017.5	1023.1	2.5	5.0	NW	8.8	12.5	0.00	0.00	2.70	2.70	2.70
326	6/08/2016 6:43:31 AM	30	12.1	75	12.4	79	1017.8	1023.4	2.5	5.0	SW	8.9	12.4	0.00	0.00	2.70	2.70	2.70
327	6/08/2016 7:13:31 AM	30	12.3	76	12.7	78	1018.0	1023.6	0.0	1.1	S	9.0	12.7	0.00	0.00	2.70	2.70	2.70
328	6/08/2016 7:43:31 AM	30	12.5	77	13.3	77	1018.3	1023.9	2.5	5.0	SW	9.4	13.3	0.00	0.00	2.70	2.70	2.70
329	6/08/2016 8:13:31 AM	30	13.2	77	14.2	73	1018.7	1024.3	0.0	2.5	N	9.4	14.2	0.00	0.00	2.70	2.70	2.70
330	6/08/2016 8:43:31 AM	30	14.9	74	16.3	66	1019.0	1024.6	3.6	8.6	NW	10.0	16.3	0.00	0.00	2.70	2.70	2.70
331	6/08/2016 9:13:31 AM	30	15.7	70	16.2	68	1018.9	1024.5	3.6	7.2	SW	10.3	16.2	0.00	0.00	2.70	2.70	2.70
332	6/08/2016 9:43:31 AM	30	17.4	65	17.7	63	1019.3	1024.9	3.6	8.6	W	10.6	17.7	0.00	0.00	2.70	2.70	2.70
333	6/08/2016 10:13:31 AM	30	18.0	64	17.9	64	1019.3	1024.9	1.1	2.5	SW	11.0	17.9	0.00	0.00	2.70	2.70	2.70
334	6/08/2016 10:43:31 AM	30	19.3	62	19.3	60	1019.1	1024.7	5.0	7.2	E	11.4	19.3	0.00	0.00	2.70	2.70	2.70
335	6/08/2016 11:13:31 AM	30	20.7	59	20.2	56	1019.0	1024.6	0.0	1.1	W	11.2	20.2	0.00	0.00	2.70	2.70	2.70
336	6/08/2016 11:43:31 AM	30	21.2	56	20.8	55	1018.5	1024.1	2.5	5.0	NE	11.5	20.8	0.00	0.00	2.70	2.70	2.70
337	6/08/2016 12:13:31 PM	30	21.9	53	21.1	52	1018.3	1023.9	1.1	5.0	SWW	10.9	21.1	0.00	0.00	2.70	2.70	2.70
338	6/08/2016 12:43:31 PM	30	22.1	51	22.0	50	1017.9	1023.5	1.1	3.6	S	11.1	22.0	0.00	0.00	2.70	2.70	2.70
339	6/08/2016 1:13:31 PM	30	22.0	50	21.2	51	1017.5	1023.1	2.5	5.0	SW	10.7	21.2	0.00	0.00	2.70	2.70	2.70
